,stimAmp,electrode,animalID,maxFiring
2155,10,15,2,35.969864271096874
2156,15,15,2,58.27885753880714
2157,20,15,2,52.66725766144492
2158,25,15,2,76.90432546775043
2159,30,15,2,130.53534069756873
2160,10,0,2,23.590259174560174
2161,15,0,2,81.41990536163844
2162,20,0,2,93.29456750291976
2163,25,0,2,157.3472413362147
2164,30,0,2,102.96453846798019
2165,10,1,2,49.51311458684588
2166,15,1,2,67.22209227760489
2167,20,1,2,73.83083748077279
2168,25,1,2,110.10057255713646
2169,30,1,2,149.9781088706874
2170,10,2,2,72.94068678979137
2171,15,2,2,39.063633926854735
2172,20,2,2,75.58905963845662
2173,25,2,2,98.49295849497294
2174,30,2,2,145.67797123303075
2175,10,3,2,11.942904091876734
2176,15,3,2,90.09338109050451
2177,20,3,2,46.146529165778176
2178,25,3,2,95.07859164321692
2179,30,3,2,128.04034493376827
2180,10,4,2,47.854246744345794
2181,15,4,2,56.76489327929018
2182,20,4,2,70.95151520621152
2183,25,4,2,112.39602444795962
2184,30,4,2,136.35982343398655
2185,10,5,2,46.83753447477164
2186,15,5,2,96.06798152711983
2187,20,5,2,54.29369979221655
2188,25,5,2,134.34067631212557
2189,30,5,2,102.12888869054086
2190,10,6,2,33.426628193104854
2191,15,6,2,53.05846028895391
2192,20,6,2,95.21348282093297
2193,25,6,2,106.98477150636032
2194,30,6,2,109.56945837419728
2195,10,7,2,51.62858442773641
2196,15,7,2,50.95947299365962
2197,20,7,2,94.89783686956211
2198,25,7,2,142.10836551009726
2199,30,7,2,134.1525302530705
2200,10,8,2,84.45454719880756
2201,15,8,2,65.36687732810337
2202,20,8,2,63.41922415876802
2203,25,8,2,69.09928584003569
2204,30,8,2,160.43673725518258
2205,10,9,2,38.185507529464005
2206,15,9,2,75.70284566644324
2207,20,9,2,53.93456100045714
2208,25,9,2,61.18102242638814
2209,30,9,2,187.78306524370868
2210,10,10,2,99.71721095274447
2211,15,10,2,99.3864127383994
2212,20,10,2,58.78689121925341
2213,25,10,2,130.13452804412
2214,30,10,2,144.83914358754575
2215,10,11,2,41.48335075998113
2216,15,11,2,56.96155874965249
2217,20,11,2,65.00077477814072
2218,25,11,2,93.58882399167129
2219,30,11,2,133.41577344244152
2220,10,12,2,15.521116128727542
2221,15,12,2,68.42871597007336
2222,20,12,2,78.70561183704893
2223,25,12,2,99.53804922238317
2224,30,12,2,109.96949725907794
2225,10,13,2,27.829289016112572
2226,15,13,2,46.5967737583957
2227,20,13,2,88.34428941393122
2228,25,13,2,145.1169366915855
2229,30,13,2,111.83413568288707
2230,10,14,2,11.33333713479226
2231,15,14,2,67.9571811468445
2232,20,14,2,65.58461619418527
2233,25,14,2,109.3485223738535
2234,30,14,2,100.04674897398746
2235,10,15,2,50.43913436297104
2236,15,15,2,73.83378652177508
2237,20,15,2,76.94967670458679
2238,25,15,2,91.63937255338953
2239,30,15,2,131.9040487930136
2240,10,0,2,62.3584605731497
2241,15,0,2,82.87402006446648
2242,20,0,2,91.46713834172355
2243,25,0,2,98.9233839863428
2244,30,0,2,104.52904644959494
2245,10,1,2,71.42445807832566
2246,15,1,2,98.52983939351499
2247,20,1,2,56.74703750929352
2248,25,1,2,105.04276924139091
2249,30,1,2,152.7064763910121
2250,10,2,2,75.18713781002856
2251,15,2,2,101.73603851347
2252,20,2,2,93.88883311075995
2253,25,2,2,68.75067728321204
2254,30,2,2,122.53948864168132
2255,10,3,2,59.692779118742465
2256,15,3,2,73.3650050753033
2257,20,3,2,110.20564709069002
2258,25,3,2,114.80259754124212
2259,30,3,2,134.32040961555043
2260,10,4,2,45.29983527296126
2261,15,4,2,54.2832921523942
2262,20,4,2,110.59471319444036
2263,25,4,2,69.05418243417513
2264,30,4,2,135.37059087683082
2265,10,5,2,47.48902288468075
2266,15,5,2,96.90653397362232
2267,20,5,2,73.02753207336873
2268,25,5,2,106.82239267098117
2269,30,5,2,128.20088631030578
2270,10,6,2,46.9696781905377
2271,15,6,2,86.94712513032422
2272,20,6,2,73.37735054940863
2273,25,6,2,146.2334292590179
2274,30,6,2,130.26676800690146
2275,10,7,2,75.3172034853243
2276,15,7,2,127.42036001619931
2277,20,7,2,64.31790362573314
2278,25,7,2,86.37773680148105
2279,30,7,2,149.1976507130434
2280,10,8,2,38.1988015319236
2281,15,8,2,72.88379576469254
2282,20,8,2,75.63823698617205
2283,25,8,2,124.28471356612283
2284,30,8,2,106.90346533307735
2285,10,9,2,81.20024141150857
2286,15,9,2,89.84286755137238
2287,20,9,2,89.89299616013294
2288,25,9,2,135.38774182957923
2289,30,9,2,101.59484944639381
2290,10,10,2,71.28156296935857
2291,15,10,2,91.50888954714706
2292,20,10,2,77.03913928995905
2293,25,10,2,110.0474870955449
2294,30,10,2,127.31471264012352
2295,10,11,2,66.48957195880448
2296,15,11,2,93.99354574654056
2297,20,11,2,84.5432578927328
2298,25,11,2,81.03176802658601
2299,30,11,2,84.00013922770154
2300,10,12,2,59.016663455675854
2301,15,12,2,67.45943687643916
2302,20,12,2,78.41005469099701
2303,25,12,2,96.62003648167406
2304,30,12,2,131.04131376097422
2305,10,13,2,56.06876260284357
2306,15,13,2,63.21408582792101
2307,20,13,2,73.2861868125269
2308,25,13,2,100.33311963293673
2309,30,13,2,143.72766844706274
2310,10,14,2,64.23610685661836
2311,15,14,2,111.90470893858543
2312,20,14,2,73.61533562882757
2313,25,14,2,62.541561864869905
2314,30,14,2,161.16314263993087
2315,10,15,2,62.298018051405776
2316,15,15,2,107.23374826543638
2317,20,15,2,84.4395214941417
2318,25,15,2,112.79172434998135
2319,30,15,2,156.39274512510133
2320,10,0,2,43.42853982343925
2321,15,0,2,104.02556915412117
2322,20,0,2,63.17905447808039
2323,25,0,2,116.1277112491208
2324,30,0,2,143.9195342887638
2325,10,1,2,68.6308001065163
2326,15,1,2,65.35963497132755
2327,20,1,2,73.85800580080799
2328,25,1,2,104.1696604439941
2329,30,1,2,151.75693925245807
2330,10,2,2,44.56260741369381
2331,15,2,2,80.39921011362263
2332,20,2,2,57.7168976219563
2333,25,2,2,132.1654821834621
2334,30,2,2,137.6614730108617
2335,10,3,2,74.9940652076402
2336,15,3,2,80.47196041080103
2337,20,3,2,71.29158918235277
2338,25,3,2,124.81648337555282
2339,30,3,2,118.38195366040767
2340,10,4,2,88.51139374213761
2341,15,4,2,75.06430088680658
2342,20,4,2,110.91111605075908
2343,25,4,2,152.92322310315168
2344,30,4,2,120.69484966136213
2345,10,5,2,77.03679079699225
2346,15,5,2,53.4510456614111
2347,20,5,2,100.79639538999446
2348,25,5,2,119.62592451202883
2349,30,5,2,123.8091977062493
2350,10,6,2,54.70063458412532
2351,15,6,2,71.67702470017129
2352,20,6,2,82.58985709663551
2353,25,6,2,80.74231511748825
2354,30,6,2,110.65228561617862
2355,10,7,2,62.089971477515505
2356,15,7,2,85.95735749311817
2357,20,7,2,89.85099146382152
2358,25,7,2,78.9467833843965
2359,30,7,2,114.66528047109648
2360,10,8,2,34.054579175752686
2361,15,8,2,97.88610732054353
2362,20,8,2,53.499470560549256
2363,25,8,2,100.63592123935678
2364,30,8,2,117.4232966958413
2365,10,9,2,32.65675909231038
2366,15,9,2,75.11659616294365
2367,20,9,2,75.41414800412656
2368,25,9,2,87.06252588504985
2369,30,9,2,143.5658211085413
2370,10,10,2,31.020959405660406
2371,15,10,2,69.34703699063016
2372,20,10,2,106.94081363710055
2373,25,10,2,93.51044266589719
2374,30,10,2,135.68862517461287
2375,10,11,2,45.079792216156946
2376,15,11,2,140.1121773665928
2377,20,11,2,66.91891308345605
2378,25,11,2,59.97244510340991
2379,30,11,2,142.00600671960547
2380,10,12,2,46.38806230840527
2381,15,12,2,99.80582569263352
2382,20,12,2,75.20753014624269
2383,25,12,2,93.1358751204134
2384,30,12,2,130.55643715223368
2385,10,13,2,36.78726331901377
2386,15,13,2,81.86632853411481
2387,20,13,2,86.80706024474645
2388,25,13,2,89.08421368776226
2389,30,13,2,118.89083473634523
2390,10,14,2,41.645085851006215
2391,15,14,2,89.88904982501367
2392,20,14,2,89.11546232961987
2393,25,14,2,78.22326700034603
2394,30,14,2,144.54920415026322
2395,10,15,2,20.55170608732281
2396,15,15,2,85.01474676135943
2397,20,15,2,80.38466469352858
2398,25,15,2,130.2145936726961
2399,30,15,2,132.17351704988926
2400,10,0,3,63.459100790534606
2401,15,0,3,83.30497969051231
2402,20,0,3,129.4361781541685
2403,25,0,3,110.60241895402883
2404,30,0,3,113.41546473132595
2405,10,1,3,43.23053056097158
2406,15,1,3,102.65475766195851
2407,20,1,3,44.104285964263696
2408,25,1,3,95.52052437741624
2409,30,1,3,152.45181715040212
2410,10,2,3,26.85450771218831
2411,15,2,3,58.73588057685049
2412,20,2,3,56.60734264009084
2413,25,2,3,64.29238203178059
2414,30,2,3,132.82531468862646
2415,10,3,3,67.28265080659924
2416,15,3,3,73.2503296450906
2417,20,3,3,86.19591647892986
2418,25,3,3,98.91458517306882
2419,30,3,3,146.49850563488044
2420,10,4,3,38.41821263155311
2421,15,4,3,56.10810936190887
2422,20,4,3,79.79076551098765
2423,25,4,3,87.89429358552474
2424,30,4,3,124.25462253846149
2425,10,5,3,67.61440529381562
2426,15,5,3,79.0160440718368
2427,20,5,3,102.5275160359798
2428,25,5,3,114.24997896913679
2429,30,5,3,166.90334469541153
2430,10,6,3,56.051641378551395
2431,15,6,3,81.3077188014953
2432,20,6,3,69.80738986112524
2433,25,6,3,81.51619702852693
2434,30,6,3,135.13312559241186
2435,10,7,3,58.61887526859687
2436,15,7,3,97.71651483507308
2437,20,7,3,110.25217667484219
2438,25,7,3,72.28647880604952
2439,30,7,3,129.6081698620789
2440,10,8,3,70.05130571289128
2441,15,8,3,47.391329250296494
2442,20,8,3,78.0311513135403
2443,25,8,3,124.06474045984962
2444,30,8,3,122.74116305761281
2445,10,9,3,71.92311717683359
2446,15,9,3,71.73524276441233
2447,20,9,3,73.61257037642773
2448,25,9,3,64.63404556606577
2449,30,9,3,137.1126258859315
2450,10,10,3,59.63026448717266
2451,15,10,3,67.8326975306329
2452,20,10,3,106.90206001003938
2453,25,10,3,120.79543436942359
2454,30,10,3,127.72408388885694
2455,10,11,3,71.66703345905304
2456,15,11,3,77.29549830328169
2457,20,11,3,119.72523979128454
2458,25,11,3,101.8445795999784
2459,30,11,3,149.39734695032087
2460,10,12,3,30.021136274857863
2461,15,12,3,43.08473540976495
2462,20,12,3,83.93280375566398
2463,25,12,3,128.95784454792346
2464,30,12,3,129.6324064494106
2465,10,13,3,60.179474420909635
2466,15,13,3,105.28627588306364
2467,20,13,3,84.7474100622615
2468,25,13,3,99.29789523024527
2469,30,13,3,120.81038355486511
2470,10,14,3,88.32406594814165
2471,15,14,3,77.76301353172346
2472,20,14,3,52.963739159082714
2473,25,14,3,110.20687060704802
2474,30,14,3,132.11310278227006
2475,10,15,3,49.77660758009751
2476,15,15,3,59.12812593254358
2477,20,15,3,90.71027223581957
2478,25,15,3,100.23258268983889
2479,30,15,3,154.46050585539277
2480,10,0,3,40.417744102283194
2481,15,0,3,22.692059623719615
2482,20,0,3,68.21621456437771
2483,25,0,3,95.39195341394252
2484,30,0,3,137.85452118965148
2485,10,1,3,38.19680637654366
2486,15,1,3,55.66562978607476
2487,20,1,3,79.34594761612978
2488,25,1,3,82.83848214255663
2489,30,1,3,88.38305244739581
2490,10,2,3,48.874562362362
2491,15,2,3,94.10605352887619
2492,20,2,3,74.15616339888253
2493,25,2,3,92.79043295397743
2494,30,2,3,99.26000697173315
2495,10,3,3,63.925258631824676
2496,15,3,3,92.90298706662591
2497,20,3,3,99.65386246609638
2498,25,3,3,122.13653738045151
2499,30,3,3,141.47236288813687
2500,10,4,3,71.42121229590335
2501,15,4,3,35.10060280051354
2502,20,4,3,75.94334650275562
2503,25,4,3,136.16697163467325
2504,30,4,3,115.04836884427246
2505,10,5,3,41.065952411620074
2506,15,5,3,71.83067520615684
2507,20,5,3,75.75842782001158
2508,25,5,3,103.8870449369132
2509,30,5,3,138.99589957125679
2510,10,6,3,57.410177664420246
2511,15,6,3,100.35700501978171
2512,20,6,3,44.13522926769651
2513,25,6,3,66.54787841429325
2514,30,6,3,113.16832761653812
2515,10,7,3,66.28898622180051
2516,15,7,3,119.17417772756593
2517,20,7,3,74.13250087391992
2518,25,7,3,86.1813840698312
2519,30,7,3,103.41029580133528
2520,10,8,3,19.777495507129355
2521,15,8,3,83.55459216813797
2522,20,8,3,96.71716257971002
2523,25,8,3,93.70212713097806
2524,30,8,3,131.16231561226127
2525,10,9,3,32.45430569215486
2526,15,9,3,110.53363008580666
2527,20,9,3,58.10953618001111
2528,25,9,3,98.26856923035541
2529,30,9,3,142.50727485335844
2530,10,10,3,77.84320326611743
2531,15,10,3,106.13442549463686
2532,20,10,3,35.68495299440137
2533,25,10,3,118.12969598826662
2534,30,10,3,150.17245825846504
2535,10,11,3,59.802017109244424
2536,15,11,3,79.9819265328249
2537,20,11,3,50.5537602849614
2538,25,11,3,82.63988628525698
2539,30,11,3,111.87849017870329
2540,10,12,3,100.30167438913693
2541,15,12,3,103.86704956918544
2542,20,12,3,59.499323685388646
2543,25,12,3,100.02167300135524
2544,30,12,3,144.99088869918285
2545,10,13,3,52.70338070012318
2546,15,13,3,92.41845212619714
2547,20,13,3,107.18954635574082
2548,25,13,3,94.84077950387024
2549,30,13,3,143.01915668534122
2550,10,14,3,29.032654415865316
2551,15,14,3,95.59301674550366
2552,20,14,3,105.82883940161528
2553,25,14,3,102.26087242020165
2554,30,14,3,118.24177804413024
2555,10,15,3,66.17582949260326
2556,15,15,3,71.6436010647152
2557,20,15,3,68.88430939011323
2558,25,15,3,104.66780408329555
2559,30,15,3,107.55743602912692
2560,10,0,3,48.18595733592776
2561,15,0,3,95.7913863925009
2562,20,0,3,80.52868300998689
2563,25,0,3,102.37056825454071
2564,30,0,3,98.69047832945643
2565,10,1,3,72.54239184482171
2566,15,1,3,95.29837661463785
2567,20,1,3,43.64190626789713
2568,25,1,3,107.71336233726795
2569,30,1,3,125.63949822952115
2570,10,2,3,-3.096811293432353
2571,15,2,3,74.42545885331182
2572,20,2,3,92.08092546625136
2573,25,2,3,82.8844607525463
2574,30,2,3,103.6977496732049
2575,10,3,3,55.088036527997616
2576,15,3,3,82.34492472089235
2577,20,3,3,82.30464724270168
2578,25,3,3,113.32928302603707
2579,30,3,3,138.04888978284444
2580,10,4,3,55.482299811069986
2581,15,4,3,90.78632841283579
2582,20,4,3,73.4243790844317
2583,25,4,3,108.69688944817715
2584,30,4,3,89.59685975142472
2585,10,5,3,54.15677640440978
2586,15,5,3,46.38124012886982
2587,20,5,3,81.19117875123527
2588,25,5,3,143.14126190161753
2589,30,5,3,125.18893501876798
2590,10,6,3,43.12016157278464
2591,15,6,3,37.71324663486815
2592,20,6,3,65.14734672425448
2593,25,6,3,120.7505505007278
2594,30,6,3,128.93395657172903
2595,10,7,3,31.312798831363672
2596,15,7,3,71.61251669352873
2597,20,7,3,46.40429047885534
2598,25,7,3,110.09935366314438
2599,30,7,3,175.94020566703335
2600,10,8,3,51.26504728766652
2601,15,8,3,73.28004816988502
2602,20,8,3,67.581598365622
2603,25,8,3,49.087471804900886
2604,30,8,3,132.1214363584951
2605,10,9,3,39.274802451662694
2606,15,9,3,76.22569912410243
2607,20,9,3,63.58556159175754
2608,25,9,3,136.3793296587043
2609,30,9,3,136.50201489847873
2610,10,10,3,39.210353574804444
2611,15,10,3,101.9528605481063
2612,20,10,3,91.59407232353446
2613,25,10,3,73.67692119891089
2614,30,10,3,125.68769023162207
2615,10,11,3,1.6135938489150803
2616,15,11,3,81.83187529982658
2617,20,11,3,109.31114017943833
2618,25,11,3,154.47917746003492
2619,30,11,3,103.24785452938987
2620,10,12,3,53.249403806845905
2621,15,12,3,33.18271016257209
2622,20,12,3,79.06751207277328
2623,25,12,3,131.6225495941595
2624,30,12,3,148.9197860406143
2625,10,13,3,37.421074288941014
2626,15,13,3,83.80713556225012
2627,20,13,3,114.46365473974424
2628,25,13,3,110.88776868427809
2629,30,13,3,152.46176259684336
2630,10,14,3,59.21985710608494
2631,15,14,3,86.04853409177353
2632,20,14,3,51.400416089829406
2633,25,14,3,74.6623852380181
2634,30,14,3,148.97061703112516
2635,10,15,3,47.18642940998175
2636,15,15,3,77.98561931666956
2637,20,15,3,23.28234903440879
2638,25,15,3,62.2483375353916
2639,30,15,3,134.88955575231682
2640,10,0,3,34.559552577030644
2641,15,0,3,53.94402812784147
2642,20,0,3,84.36425753801166
2643,25,0,3,87.07514059472518
2644,30,0,3,133.6380646245168
2645,10,1,3,84.79542098613001
2646,15,1,3,84.71759926139043
2647,20,1,3,87.88877213414747
2648,25,1,3,106.2509757104654
2649,30,1,3,138.9809049376537
2650,10,2,3,35.05742062507626
2651,15,2,3,81.03220160022474
2652,20,2,3,76.46829212298731
2653,25,2,3,87.810145098015
2654,30,2,3,100.13476738172497
2655,10,3,3,44.99992583269017
2656,15,3,3,91.27872436311486
2657,20,3,3,72.43018575715057
2658,25,3,3,53.430566482554866
2659,30,3,3,158.37882643396264
2660,10,4,3,61.311054354474805
2661,15,4,3,91.5329565695906
2662,20,4,3,77.96650907696056
2663,25,4,3,56.51012841141277
2664,30,4,3,133.67311285375743
2665,10,5,3,60.64548976399359
2666,15,5,3,34.95578422237556
2667,20,5,3,92.87869988634282
2668,25,5,3,108.92441008715073
2669,30,5,3,114.02223695965249
2670,10,6,3,23.854687694538406
2671,15,6,3,45.091115158927046
2672,20,6,3,88.84427462866924
2673,25,6,3,98.5879300320159
2674,30,6,3,143.065703491544
2675,10,7,3,61.64073353317127
2676,15,7,3,92.0042556171947
2677,20,7,3,85.90132976257546
2678,25,7,3,76.8143557190262
2679,30,7,3,152.12004573311836
2680,10,8,3,61.61710964220699
2681,15,8,3,72.48700611167985
2682,20,8,3,82.7351023850589
2683,25,8,3,108.14356285904258
2684,30,8,3,152.25724160386483
2685,10,9,3,71.48778210929086
2686,15,9,3,101.04240508598242
2687,20,9,3,80.95440660126762
2688,25,9,3,97.10145076894362
2689,30,9,3,114.16689311510781
2690,10,10,3,77.1945340010548
2691,15,10,3,52.689902675029316
2692,20,10,3,67.68111324290572
2693,25,10,3,124.88599366337202
2694,30,10,3,89.83272798127211
2695,10,11,3,68.16002035657208
2696,15,11,3,65.69251680398462
2697,20,11,3,88.5217711229723
2698,25,11,3,107.09848996776886
2699,30,11,3,131.06091883203678
2700,10,12,3,58.76067065079097
2701,15,12,3,107.67201961972721
2702,20,12,3,92.04091544945163
2703,25,12,3,69.9537385494744
2704,30,12,3,84.4431501181292
2705,10,13,3,31.3190544991464
2706,15,13,3,55.95653374094303
2707,20,13,3,69.90016761309454
2708,25,13,3,97.70601597721698
2709,30,13,3,132.25899139958875
2710,10,14,3,14.127270161617588
2711,15,14,3,59.72901069747482
2712,20,14,3,44.94679358768063
2713,25,14,3,125.01914992048691
2714,30,14,3,150.3543371382975
2715,10,15,3,28.26895123619199
2716,15,15,3,50.5934603399776
2717,20,15,3,63.980829303908656
2718,25,15,3,97.1611011077102
2719,30,15,3,132.06978467677246
2720,10,0,3,15.6560494801368
2721,15,0,3,103.26721262392093
2722,20,0,3,87.56275119817137
2723,25,0,3,99.15729452189791
2724,30,0,3,165.13671077947038
2725,10,1,3,10.966267175328618
2726,15,1,3,86.82706132716305
2727,20,1,3,58.2240998570202
2728,25,1,3,112.47950596804033
2729,30,1,3,122.02034958832898
2730,10,2,3,53.51380794806163
2731,15,2,3,78.38946538874208
2732,20,2,3,102.01636070742234
2733,25,2,3,143.3803762192834
2734,30,2,3,129.63762671725075
2735,10,3,3,60.79108112670766
2736,15,3,3,49.637532981451244
2737,20,3,3,73.19563967765802
2738,25,3,3,116.24950549296943
2739,30,3,3,131.07709346880455
2740,10,4,3,73.33539285016273
2741,15,4,3,66.15555100082267
2742,20,4,3,68.90419359951763
2743,25,4,3,43.71672400302995
2744,30,4,3,117.87294953606992
2745,10,5,3,68.93725017713504
2746,15,5,3,78.63000676278382
2747,20,5,3,70.01091393329344
2748,25,5,3,83.99404313733127
2749,30,5,3,117.64242710113899
2750,10,6,3,57.29953707765036
2751,15,6,3,90.83183937135303
2752,20,6,3,75.35022498445369
2753,25,6,3,72.9969524586766
2754,30,6,3,138.28986069931995
2755,10,7,3,39.1584399628206
2756,15,7,3,84.52947081899671
2757,20,7,3,52.8777020603859
2758,25,7,3,109.97320333489166
2759,30,7,3,102.0542742088576
2760,10,8,3,79.52089319711013
2761,15,8,3,79.39647768189796
2762,20,8,3,42.862678249243565
2763,25,8,3,62.23667414491034
2764,30,8,3,92.4503305021394
2765,10,9,3,46.723149103537175
2766,15,9,3,68.9070765639218
2767,20,9,3,69.0083528805608
2768,25,9,3,94.4407241440577
2769,30,9,3,128.62686934666655
2770,10,10,3,61.991259465967666
2771,15,10,3,80.07509099824243
2772,20,10,3,89.48756380072591
2773,25,10,3,135.23478635624662
2774,30,10,3,141.7472586380103
2775,10,11,3,54.07836549658517
2776,15,11,3,57.12388410351021
2777,20,11,3,27.009243183918542
2778,25,11,3,123.06202296328834
2779,30,11,3,120.64023045995204
2780,10,12,3,57.880857280428835
2781,15,12,3,112.4906963751368
2782,20,12,3,80.16699650387238
2783,25,12,3,126.1855027593594
2784,30,12,3,118.45565489899263
2785,10,13,3,84.65855003238559
2786,15,13,3,94.88153581804922
2787,20,13,3,54.92669666669016
2788,25,13,3,103.03787989648727
2789,30,13,3,142.77689459063293
2790,10,14,3,48.32967703032661
2791,15,14,3,57.966777673212924
2792,20,14,3,120.28111531792136
2793,25,14,3,142.01869665747478
2794,30,14,3,125.18063086268033
2795,10,15,3,68.73378451231676
2796,15,15,3,78.40693437416154
2797,20,15,3,134.02943596501325
2798,25,15,3,94.7395919963454
2799,30,15,3,178.29068449050317
2800,10,0,3,25.529641406093774
2801,15,0,3,89.21328254494634
2802,20,0,3,124.33284603503458
2803,25,0,3,110.63511099976846
2804,30,0,3,119.59792850920977
2805,10,1,3,44.10213502684752
2806,15,1,3,83.70686595269781
2807,20,1,3,86.4867730318609
2808,25,1,3,107.34774285915603
2809,30,1,3,125.5135294106616
2810,10,2,3,57.44881772151436
2811,15,2,3,108.36547513964922
2812,20,2,3,37.166149726749296
2813,25,2,3,108.56149700088466
2814,30,2,3,136.79921354982704
2815,10,3,3,50.72853133011046
2816,15,3,3,89.25458749029826
2817,20,3,3,79.5437472222136
2818,25,3,3,74.36395427813055
2819,30,3,3,150.4747030555723
2820,10,4,3,46.32599728066196
2821,15,4,3,77.09558183459627
2822,20,4,3,72.78839424835893
2823,25,4,3,88.57354575605531
2824,30,4,3,107.26924626854583
2825,10,5,3,42.486104325821394
2826,15,5,3,99.20596766989107
2827,20,5,3,44.630068000711
2828,25,5,3,97.02440597890741
2829,30,5,3,123.54248888141366
2830,10,6,3,8.695106785840395
2831,15,6,3,112.49503612444343
2832,20,6,3,66.34077857970576
2833,25,6,3,93.02425721478951
2834,30,6,3,142.00317488950745
2835,10,7,3,111.25840847941458
2836,15,7,3,84.39173901622503
2837,20,7,3,60.53633332080665
2838,25,7,3,103.96276714128648
2839,30,7,3,118.91045697410246
2840,10,8,3,45.349183916456035
2841,15,8,3,82.80955564740313
2842,20,8,3,86.78697494136769
2843,25,8,3,128.56991880316923
2844,30,8,3,142.09262138993046
2845,10,9,3,48.83498589839584
2846,15,9,3,56.05769354990623
2847,20,9,3,70.42074910011493
2848,25,9,3,89.59548129607232
2849,30,9,3,146.32491030296887
2850,10,10,3,13.472240604662609
2851,15,10,3,116.78127099843037
2852,20,10,3,70.54449164089331
2853,25,10,3,91.15273526375654
2854,30,10,3,136.08120572926933
2855,10,11,3,46.03783263763241
2856,15,11,3,89.34257397332962
2857,20,11,3,66.31328672915302
2858,25,11,3,102.2272947480801
2859,30,11,3,163.64641020636392
2860,10,12,3,43.33706100025383
2861,15,12,3,65.12566092719396
2862,20,12,3,100.52913619566428
2863,25,12,3,128.16911320360163
2864,30,12,3,104.65547664581118
2865,10,13,3,80.03524899580535
2866,15,13,3,61.43348246116946
2867,20,13,3,108.17601623469719
2868,25,13,3,83.4153225727157
2869,30,13,3,123.33763461010894
2870,10,14,3,32.20733005547953
2871,15,14,3,47.30490885288029
2872,20,14,3,106.97949317424936
2873,25,14,3,92.86348514000233
2874,30,14,3,108.1005450537296
2875,10,15,3,28.702911046458993
2876,15,15,3,107.16862915707874
2877,20,15,3,117.23718739750728
2878,25,15,3,88.29937649866336
2879,30,15,3,142.18335337904205
2880,10,0,3,25.955917526114376
2881,15,0,3,33.7634438682889
2882,20,0,3,79.61209995228243
2883,25,0,3,137.53023958890827
2884,30,0,3,116.64599465310208
2885,10,1,3,66.0761194657358
2886,15,1,3,74.73129274760817
2887,20,1,3,49.00333036593805
2888,25,1,3,116.49117792459813
2889,30,1,3,125.54281718216191
2890,10,2,3,53.12939929921499
2891,15,2,3,92.35439078863445
2892,20,2,3,103.96644851632837
2893,25,2,3,117.95028244075147
2894,30,2,3,118.90305461546522
2895,10,3,3,33.620227814461046
2896,15,3,3,68.54706295202118
2897,20,3,3,93.22582447846904
2898,25,3,3,84.7657562540071
2899,30,3,3,122.35489921456775
2900,10,4,3,73.48375405169337
2901,15,4,3,84.09785412443213
2902,20,4,3,73.19720144026223
2903,25,4,3,109.72318578900729
2904,30,4,3,108.88314371212334
2905,10,5,3,72.16608901714483
2906,15,5,3,91.08186020935221
2907,20,5,3,96.47539565435326
2908,25,5,3,75.39569985756532
2909,30,5,3,86.87482423021507
2910,10,6,3,65.61978814156132
2911,15,6,3,49.67652571686291
2912,20,6,3,82.98527739095532
2913,25,6,3,90.60377824189712
2914,30,6,3,126.02768597799118
2915,10,7,3,29.48414654487854
2916,15,7,3,41.651344656875295
2917,20,7,3,59.96900639607752
2918,25,7,3,104.47968338186621
2919,30,7,3,123.54744704954798
2920,10,8,3,53.70135962163687
2921,15,8,3,57.12852320121387
2922,20,8,3,100.26772875981854
2923,25,8,3,127.530266741944
2924,30,8,3,152.88618836965978
2925,10,9,3,2.1701184191490768
2926,15,9,3,71.6544415099992
2927,20,9,3,71.19013141273032
2928,25,9,3,104.19434282792184
2929,30,9,3,106.06187595481497
2930,10,10,3,35.23093542662167
2931,15,10,3,139.96474426187814
2932,20,10,3,66.97662041833426
2933,25,10,3,114.38272363998962
2934,30,10,3,122.76598659539275
2935,10,11,3,81.85387384597757
2936,15,11,3,53.28791685160169
2937,20,11,3,64.13220047739051
2938,25,11,3,102.92714603249219
2939,30,11,3,145.14292791355086
2940,10,12,3,21.545787663741855
2941,15,12,3,25.71307993563181
2942,20,12,3,73.57015040908355
2943,25,12,3,103.65391553426078
2944,30,12,3,147.71279047404857
2945,10,13,3,64.37436635102783
2946,15,13,3,45.64133956847459
2947,20,13,3,93.99717044313108
2948,25,13,3,100.08904818346446
2949,30,13,3,97.43221195605304
2950,10,14,3,58.959790926127454
2951,15,14,3,73.0550445085055
2952,20,14,3,91.2395680527308
2953,25,14,3,111.40418152086295
2954,30,14,3,139.63425221170502
2955,10,15,3,57.03135858412867
2956,15,15,3,72.51680600122698
2957,20,15,3,99.42842213378938
2958,25,15,3,122.15045229180211
2959,30,15,3,118.03172627516997
2960,10,0,3,22.196988420993083
2961,15,0,3,57.101795365001905
2962,20,0,3,77.40332264787163
2963,25,0,3,86.83204156429713
2964,30,0,3,138.4280645006762
2965,10,1,3,23.9589968301093
2966,15,1,3,80.34056733952062
2967,20,1,3,92.54468037902046
2968,25,1,3,130.98323316948677
2969,30,1,3,95.15464923738459
2970,10,2,3,67.44574210904845
2971,15,2,3,111.6009999745387
2972,20,2,3,107.05025125170191
2973,25,2,3,95.69232006872724
2974,30,2,3,147.14481683915923
2975,10,3,3,72.41933934068501
2976,15,3,3,77.41880535193344
